,Host,3/8,,Level,Month,Discord,Badge,Agent,New,Active,Prorate,Days,Day Pace,Days Goal,Days Left,Hours,Hrs Goal,Hours Left,💎,💎 Pace,Tier,Tier Goal,Tier Left,Tier Status,Tier LM,Grad,💎 Last 30,-1 Month 💎,-2 Month 💎,-1 Level,-2 Level,Score,Earned,Gifted,Running,Multiply,Unlocked,Days Month,Hours Month,Rewards Month,Link
692,7459554941531881473,thecupcakejake,GO,,15,@cupcake09043,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"642,350",0,0,-1,-1,0,"2,000",0,0,-,0,8,20,0,https://www.tiktok.com/@thecupcakejake
693,7463741238701883408,zaptheboy,GO,,15,@0xzapped,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"76,379",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@zaptheboy
694,7453999269905842192,soulspiritandlove,GO,,16,@ramallaemre,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,518",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@soulspiritandlove
588,7443230776042471441,trip4brazy,GO,,16,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,10,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@trip4brazy
696,7449640519917158417,chuckshadow,GO,,16,@chuckshadow,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"10,290",0,0,-1,-1,0,"15,000",0,"-4,000",-,0,8,20,0,https://www.tiktok.com/@chuckshadow
697,7451043187663110161,makeawish11eleven,GO,,16,@musicmary1111,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,793",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@makeawish11eleven
698,7433257890686959633,wizardfroglive,GO,,17,@wizardfrog,Character,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"64,602",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@wizardfroglive
699,7439971569637523457,ioninspire,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"38,433",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ioninspire
700,7437289440479035409,tcklex,GO,,17,,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tcklex
701,7432097339386413072,becomingamillionaregirl,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,944,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@becomingamillionaregirl
702,7437290180924407825,xoxobee30,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,349",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@xoxobee30
703,7436151930373685265,_.anastasiamichelle,GO,,17,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,534",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@_.anastasiamichelle
704,7438813614556938257,jenny.mccown,GO,,17,@jennymccown,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"131,853",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@jenny.mccown
705,7423969750620848129,lawsonbrady,GO,,18,@lawdawgg46,,DYLAN,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,140",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lawsonbrady
706,7421703951864643601,typicaljulieth,GO,,18,@julieth,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"829,020",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@typicaljulieth
707,7430612680660189200,hazel_b_music,GO,,18,@hazel_sings,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"95,745",0,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@hazel_b_music
708,7421845838604828688,nlmbmeeky,GO,,18,@nlmbmeeky,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"48,317",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@nlmbmeeky
709,7425785766560858113,chiroenergy,GO,,18,@chiroenergy,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chiroenergy
710,7421759652805001217,_itskendalll,GO,,18,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,227",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@_itskendalll
711,7413973179343011857,ellezworld__,GO,,19,@idaffne,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"67,784",0,0,-1,-1,0,"96,250",0,"47,250",-,0,8,20,0,https://www.tiktok.com/@ellezworld__
645,7412792043950374913,w_toptierclips,GO,,19,@willbechill14,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"13,631",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@w_toptierclips
713,7416508596743176193,kingchrxstine,GO,,19,@c.e.temps,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"59,273",0,0,-1,-1,0,"90,000",0,"13,000",-,0,8,20,0,https://www.tiktok.com/@kingchrxstine
714,7413595587108405265,child_king77777,GO,,19,@mollaroi,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"503,186",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@child_king77777
715,7359134706153127941,lil.mishr00m,GO,,19,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,367,901",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lil.mishr00m
716,7413973748551909393,idaffne,GO,,19,@ellezworld__,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,302,750",0,0,-1,-1,0,"58,500",0,500,-,0,8,20,0,https://www.tiktok.com/@idaffne
717,7359135748278190085,troydewberrymusic,GO,,19,@troydewberry,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,560,578",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@troydewberrymusic
718,7415066153170518032,pannell.emma,GO,,19,@monaemma3rd,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"23,228",0,0,-1,-1,0,"45,000",0,0,-,0,8,20,0,https://www.tiktok.com/@pannell.emma
719,7418364129158791185,linedancerbrooke,GO,,19,@linedancerbrooke,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,070,254",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@linedancerbrooke
720,7409460148344733713,sonika.vaid,GO,,19,@sonikavaid,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"111,147",0,0,-1,-1,0,"15,000",0,"15,000",-,0,8,20,0,https://www.tiktok.com/@sonika.vaid
721,7401316826170277905,mariah_rodrice,GO,,20,@mariah_rodrice,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"296,867",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mariah_rodrice
722,7402356102475694081,dr.labrasca,GO,,20,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,309,729",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dr.labrasca
723,7398345100306366480,sociopeep,GO,,20,@laava1373,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"39,563",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@sociopeep
724,7359135905594114054,shyannesmusic,GO,,20,@shyannegauvin,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"70,686",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@shyannesmusic
725,7401098349325107217,theonlyjoxo,GO,,20,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,319",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@theonlyjoxo
726,7359135262670159878,.thefittestrealtor,GO,,20,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"12,619,442",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@.thefittestrealtor
727,7402978703376105488,manaquinn777,GO,,20,@manaquinn777,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,739",0,0,-1,-1,0,"1,000",0,"1,000",-,0,8,20,0,https://www.tiktok.com/@manaquinn777
728,7389887665182818321,due.4a.win_,GO,,21,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,129,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@due.4a.win_
729,7393099990975004689,savi_trends,GO,,21,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"52,228",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@savi_trends
730,7386880141139427344,janettlyy,GO,,21,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"641,786",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@janettlyy
731,7397914860576587792,layeredfanatic6,GO,,21,@layeredfanatic6,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,035",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@layeredfanatic6
732,7391292864048676880,b.angelofficial,GO,,21,@b.angelmusic,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,408",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@b.angelofficial
733,7387412064681213969,blakenwake,GO,,21,@blakenwake,Gaming,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,160,050",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@blakenwake
734,7389792998080561153,dopeyblendz,GO,,21,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,659,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dopeyblendz
735,7389889718487531521,iamcaseyclare,GO,,21,@iamcaseyclare,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"109,682",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@iamcaseyclare
736,7391186570117890065,elizabeth.grego,GO,,21,@elizabethgrego,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"58,748",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@elizabeth.grego
737,7381314181145935889,amandamleon,GO,,22,@amandamleon.,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"71,841",0,0,-1,-1,0,"29,500",0,"-17,500",-,0,8,20,0,https://www.tiktok.com/@amandamleon
738,7384899651138404353,kimmylexiek,GO,,22,@kimberk8705,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,133",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kimmylexiek
739,7377491607463018512,killbunkmusic,GO,,22,,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"127,973",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@killbunkmusic
740,7363815617020936193,dallrulz,GO,,23,@dallrulz,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,402,958",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@dallrulz
741,7369837133156352017,crazytrainfizzness,GO,,23,@crazytrainfizzness,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"35,810",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@crazytrainfizzness
742,7369789931272683537,missmeowbaby,GO,,23,,ASMR,SIERRA,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,265",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@missmeowbaby
743,7368326124058771457,ag_humphries,GO,,23,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"24,298",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ag_humphries
744,7364254871526359057,advokating,GO,,23,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"146,545",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@advokating
745,7367107210025156624,indiamckenzie4,GO,,23,@indiab1492,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"3,376",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@indiamckenzie4
746,7367590798294089744,foster_girl7,GO,,23,,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,495",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@foster_girl7
747,7371144282998095888,annikaklarissa,GO,,23,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"5,928",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@annikaklarissa
748,7367578011811627024,cityboiup,GO,,23,@jdotm5official,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,185,838",0,0,-1,-1,0,"2,000",0,"2,000",-,0,8,20,0,https://www.tiktok.com/@cityboiup
749,7363815298996420624,ogtittymilk,GO,,23,@og_tittymilk,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,176",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@ogtittymilk
750,7367054125370228752,trnd.products,GO,,23,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@trnd.products
751,7359139652948754437,carmlllababy,GO,,24,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,976",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@carmlllababy
752,7359139726131003398,real.estate.agent,GO,,24,@dianasellsnc,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,595,875",0,0,-1,-1,0,"6,750",0,"6,750",-,0,8,20,0,https://www.tiktok.com/@real.estate.agent
753,7363575522313682945,mgoldcreative,GO,,24,@marinasilver0271,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"28,856",0,0,-1,-1,0,"3,000",0,"3,000",-,0,8,20,0,https://www.tiktok.com/@mgoldcreative
754,7363328581453398017,katiemarie.beauty,GO,,24,@katiemarie.beauty,Shop,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,263,068",0,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@katiemarie.beauty
755,7359694020223795217,shellyyoshi,GO,,24,@shellyyoshimura,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,871",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@shellyyoshi
756,7359139697056317446,lady.lemonade1,GO,,24,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"4,333",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@lady.lemonade1
757,7359430506221486096,brookstravels,GO,,24,@collegebassconnect,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"187,402",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brookstravels
758,7359139487475171333,breydonwhite,GO,,24,@breydonwhite,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"131,993",0,0,-1,-1,0,"7,000",0,"7,000",-,0,8,20,0,https://www.tiktok.com/@breydonwhite
759,7359139303286603782,queenactivation,GO,,25,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"17,402,475",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenactivation
760,7359139157937127429,mrwhite820,GO,,25,,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"263,001",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@mrwhite820
761,7359139456269418501,chrismiller5841,GO,,25,@killermiller2004,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"13,110",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chrismiller5841
762,7359138782219698182,tjdub_,GO,,25,@tjdubmusic,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"697,127",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tjdub_
763,7359139070053777414,stephanie_092294,GO,,25,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,646",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@stephanie_092294
764,7359138218312204294,prettygirlglaze,GO,,26,@prettygirlglaze,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"6,007,973",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@prettygirlglaze
765,7359138290211061765,joannajoy__,GO,,26,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"81,215",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@joannajoy__
766,7359137040853860358,kyland.young,GO,,29,@khaotic713,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"135,535",0,0,-1,-1,0,"234,300",0,"20,500",-,0,8,20,0,https://www.tiktok.com/@kyland.young
767,7359136503685218310,heatherlee.digital,GO,,30,@leelee10,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,0,0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@heatherlee.digital
768,7359136384277577734,jennalorenmusic,GO,,30,@jennaloren,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"19,681",0,0,-1,-1,0,250,0,250,-,0,8,20,0,https://www.tiktok.com/@jennalorenmusic
769,7359136550178816006,alextiralosi,GO,,30,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"18,386",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@alextiralosi
770,7359135914154786821,lilnikk1,GO,,32,@bgcnicole,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"10,917",0,0,-1,-1,0,"3,500",0,"3,500",-,0,8,20,0,https://www.tiktok.com/@lilnikk1
771,7359135817660596230,bettertogether1103,GO,,32,@zaddystormie,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"59,380",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@bettertogether1103
772,7359135826238013445,fun_with_kermit_usa,GO,,32,@ttbackstage.,Character,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"16,801",0,0,-1,-1,0,"145,825",0,"1,925",-,0,8,20,0,https://www.tiktok.com/@fun_with_kermit_usa
773,7359135856583507974,brandy.39,GO,,32,@brandy.39,,BRYTON,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"9,691",0,0,-1,-1,0,"5,200",0,"5,200",-,0,8,20,0,https://www.tiktok.com/@brandy.39
774,7359135941149163526,chloerosenbaum,GO,,32,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,573,549",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@chloerosenbaum
775,7359135723561254918,malloryventura1,GO,,33,@malloryventura1,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"18,984",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@malloryventura1
776,7359135457160069126,katie.n.marie,GO,,34,@katiemarien.,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"667,346",0,0,-1,-1,0,"4,000",0,"4,000",-,0,8,20,0,https://www.tiktok.com/@katie.n.marie
777,7359135337295118341,rykerit,GO,,35,@miscellroseous_11825,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"204,536",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@rykerit
778,7359135318186033158,happy.hippogh,GO,,35,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"129,979",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@happy.hippogh
779,7359135262674321413,cameronbuffalo,GO,,35,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,762",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@cameronbuffalo
780,7359135269972606982,rusty_35,GO,,35,@lirux35,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"203,326",0,0,-1,-1,0,"2,500",0,"2,500",-,0,8,20,0,https://www.tiktok.com/@rusty_35
781,7359135273021865990,kathleen_oneill,GO,,35,@kathleen_oneill,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,834,879",0,0,-1,-1,0,"3,450",0,"3,450",-,0,8,20,0,https://www.tiktok.com/@kathleen_oneill
632,7359135227891056646,queenofdreamz_444,GO,,36,@queenofdreamz,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"47,126",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@queenofdreamz_444
783,7359135160362958854,justbrendaaaa,GO,,36,@justbrendaaaa,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,705,482",0,0,-1,-1,0,"4,000",0,0,-,0,8,20,0,https://www.tiktok.com/@justbrendaaaa
784,7359135232244678661,christianmiller.music,GO,,36,@christianmillermusic,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"50,214",0,0,-1,-1,0,"37,750",0,"33,250",-,0,8,20,0,https://www.tiktok.com/@christianmiller.music
785,7359135227891023878,keystone_outdoors3,GO,,36,,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"8,938",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@keystone_outdoors3
786,7359135203316596742,brittanydejardo,GO,,36,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"141,422",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@brittanydejardo
787,7359135181367869445,annaamaxx,GO,,36,@annaamaxx,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,788,477",0,0,-1,-1,0,"8,750",0,"8,750",-,0,8,20,0,https://www.tiktok.com/@annaamaxx
788,7359135087579004933,hotter_wallen_,GO,,37,@cbrueshoff,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"96,328",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@hotter_wallen_
789,7359135033598377990,frenchiarmelle,GO,,38,@frenchiarmelle,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"7,360,049",0,0,-1,-1,0,"1,500",0,"1,500",-,0,8,20,0,https://www.tiktok.com/@frenchiarmelle
790,7359135017219424262,864_queen,GO,,38,@864_queen,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,094",0,0,-1,-1,0,"116,125",0,"96,825",-,0,8,20,0,https://www.tiktok.com/@864_queen
791,7359134882947235845,20takejake,GO,,40,@20take,Music,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"246,112",0,0,-1,-1,0,"24,500",0,"24,500",-,0,8,20,0,https://www.tiktok.com/@20takejake
792,7359134823299940357,tef_talk,GO,,41,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"40,880",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@tef_talk
793,7359134779242971142,asmr_anah,GO,,42,,ASMR,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"21,514",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@asmr_anah
794,7359134767486369797,kelcie092,GO,,42,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"2,090,916",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@kelcie092
795,7359134767486402565,malrobisonnn,GO,,42,,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"1,775,235",0,0,-1,-1,0,0,0,0,-,0,8,20,0,https://www.tiktok.com/@malrobisonnn
796,7359134752903004166,nicoleshaee,GO,,42,@nicoleshaee,,,0,N,1.00,0,0%,7,7,0,15,15,0,0,1,"100,000","100,000",Down,1,,"690,692",0,0,-1,-1,0,"6,750",0,"6,750",-,0,8,20,0,https://www.tiktok.com/@nicoleshaee
